ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,bgg_id,name,year,game_type,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_time,max_time,category,mechanic,family,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,sim_family
25669,Qwirkle,2006,851,6.78,6.633,17122,/boardgame/25669/qwirkle,https://cf.geekdo-images.com/k7zHj8j_a6uUAtXUt5Fvuw__micro/img/hqcmNqqB2ItF8njCrTm1wCkQcwA=/fit-in/64x64/filters:strip_icc()/pic309353.jpg,2453,173090,65244,131260,1198,16992,25669,Qwirkle,2006.0,"Abstract Game,Family Game","MindWare,999 Games,ADC Blackfire Entertainment,Coiledspring Games,Compaya.hu: Gamer Café Kft.,Competo / Marektoy,Corfix,cutia.ro,Éveil & Jeux,G3,GoKids 玩樂小子,Green Board Game Co.,IELLO,Inter Hobby Co., Ltd.,Korea Boardgames Co., Ltd.,Lúdilo,MS Edizioni,Outset Media,Productief BV,Schmidt Spiele",2.0,4.0,2.0,4.0,4.0,4.0,6.0,45.0,45.0,Abstract Strategy,"Hand Management,Pattern Building,Square Grid,Tile Placement","Components: Wooden pieces & boards,Game: Qwirkle,Misc: Mensa Select",941.0,18894.0,6.77603,1.24455,6.62512,1.606,Components
197405,Tak,2017,852,7.63,6.632,2289,/boardgame/197405/tak,https://cf.geekdo-images.com/SyVxFKO4cD_6sjYzp9OkAQ__micro/img/yyq0LbHJSoIoIrfI4sfmAsZYY2Q=/fit-in/64x64/filters:strip_icc()/pic6055592.png,7854,31999,272380,217083,36235,2655,197405,Tak,2017.0,Abstract Game,"Cheapass Games,Greater Than Games, LLC,James Ernest Games,Maldito Games,Wyrmwood Gaming",2.0,2.0,2.0,2.0,2.0,2.0,12.0,20.0,60.0,Abstract Strategy,"Grid Movement,Mancala,Network and Route Building,Square Grid","Category: Combinatorial,Components: 4 x 4 Grids,Components: 5 x 5 Grids,Components: 6 x 6 Grids,Components: 8 x 8 Grids,Components: Wooden pieces & boards,Containers: Drawstring Bag,Crowdfunding: Kickstarter,Mechanism: Connection,Players: Two Player Only Games,Theme: Fictional Games",948.0,2622.0,7.59489,1.44206,6.62255,2.4783,Category
939,Star Wars: The Queen's Gambit,2000,853,7.56,6.632,2129,/boardgame/939/star-wars-queens-gambit,https://cf.geekdo-images.com/bz5nHaO3qAqNRKV4jketEQ__micro/img/jPdBkexAB3hKFI3-eGjvJ5J2l7E=/fit-in/64x64/filters:strip_icc()/pic35506.jpg,15363,15062,79127,15364,12495,221,939,Star Wars: The Queen's Gambit,2000.0,Thematic,"Avalon Hill,Hasbro",2.0,4.0,2.0,2.0,2.0,2.0,12.0,120.0,120.0,"Fighting,Miniatures,Movies / TV / Radio theme,Science Fiction,Wargame","Campaign / Battle Card Driven,Dice Rolling,Simultaneous Action Selection","Components: 3-Dimensional (3D),Movies: Star Wars",1004.0,2207.0,7.54665,1.48517,6.57764,2.4848,Components
180680,Automobiles,2016,854,7.27,6.631,2992,/boardgame/180680/automobiles,https://cf.geekdo-images.com/nkJTfSPcFJMWRXbylQV1zQ__micro/img/iGbn03hDB57LorsFC-W8uMzpt4M=/fit-in/64x64/filters:strip_icc()/pic2586265.png,125618,107529,121297,161614,242302,205597,180680,Automobiles,2016.0,"Strategy Game,Family Game",Alderac Entertainment Group,2.0,5.0,2.0,5.0,3.0,4.0,10.0,45.0,75.0,"Racing,Sports,Transportation","Deck, Bag, and Pool Building,Hand Management,Race","Digital Implementations: Board Game Arena,Digital Implementations: Yucata,Series: Destination Fun (AEG),Sports: Auto Racing",976.0,3282.0,7.22582,1.21914,6.59167,2.2027,Digital Implementations
235488,Istanbul: The Dice Game,2017,855,7.18,6.631,3668,/boardgame/235488/istanbul-dice-game,https://cf.geekdo-images.com/1Plr8IRp0aXsfWOslhAgZQ__micro/img/5xetzO-sfRAJ0e7IUP1UdQBgbgQ=/fit-in/64x64/filters:strip_icc()/pic4017301.jpg,270970,230080,204027,242574,256226,330038,235488,Istanbul: The Dice Game,2017.0,Family Game,"Pegasus Spiele,2 Pionki,Alderac Entertainment Group,Hobby Japan,Korea Boardgames Co., Ltd.,Land of Beautiful Mind (سرزمین ذهن زیبا),Matagot,MEBO Games,Piatnik,Portal Games,Swan Panasia Co., Ltd.,TCG Factory,White Goblin Games",2.0,4.0,2.0,4.0,3.0,3.0,8.0,20.0,40.0,Dice,"Action Points,Dice Rolling,Set Collection","Cities: Istanbul (Turkey),Components: Dice with Icons,Components: Gems/Crystals,Country: Ottoman Empire,Country: Turkey,Game: Istanbul (AEG),Misc: LongPack Games,Occupation: Merchant,Region: Middle East,Series: Istanbul (Pegasus Spiele),Versions & Editions: Dice Versions of Non-Dice Games",926.0,4348.0,7.15513,1.16851,6.63399,1.7766,Cities
66505,The Speicherstadt,2010,856,7.03,6.63,4866,/boardgame/66505/speicherstadt,https://cf.geekdo-images.com/x1EVKCtIP_tFTH8h5kvXog__micro/img/hvLBLyOSROklZ38hRFCdfzJxRjM=/fit-in/64x64/filters:strip_icc()/pic686491.jpg,55670,31594,66362,27173,9216,25554,66505,The Speicherstadt,2010.0,Strategy Game,"eggertspiele,The Game Master BV,Pegasus Spiele,Swan Panasia Co., Ltd.,Z-Man Games",2.0,5.0,3.0,5.0,4.0,4.0,8.0,45.0,45.0,Economic,"Auction/Bidding,Auction: Dutch Priority,Set Collection","Cities: Hamburg (Germany),Country: Germany,Digital Implementations: Yucata",969.0,5028.0,7.02962,1.24053,6.59863,2.2667,Cities
218074,Detective: City of Angels,2019,857,7.97,6.63,1502,/boardgame/218074/detective-city-angels,https://cf.geekdo-images.com/xWdK1lL-2ZTdzBZGYjjqkw__micro/img/gctrP1xEwi81x9g0-g8AnzJ2Rg0=/fit-in/64x64/filters:strip_icc()/pic3469246.jpg,302723,314040,245655,161936,284653,340325,218074,Detective: City of Angels,2019.0,Thematic,"Van Ryder Games,La Boîte de Jeu,Game Harbor,Pegasus Spiele",1.0,5.0,1.0,5.0,3.0,4.0,14.0,30.0,150.0,Murder/Mystery,"Action Points,Area Movement,Cooperative Game,Team-Based Game,Traitor Game","Cities: Los Angeles (California, USA),Components: Map (City Scale),Crowdfunding: Kickstarter,Game: Detective – City of Angels (Van Ryder Games),Misc: Forteller Audio Narration,Misc: Limited Replayability,Misc: LongPack Games,Players: Games with Solitaire Rules,Players: One versus Many,Theme: Police",722.0,2176.0,7.90373,1.41059,6.75543,2.3148,Cities
248065,Zombicide: Invader,2019,858,7.9,6.629,1855,/boardgame/248065/zombicide-invader,https://cf.geekdo-images.com/J90Wl4tMo74tS5LtKSSopA__micro/img/sr8Mw9id1eKcNAL8eZpeCfDaAQ0=/fit-in/64x64/filters:strip_icc()/pic4023671.jpg,176189,224710,251723,286751,331224,197070,248065,Zombicide: Invader,2019.0,"Thematic,Strategy Game","CMON Global Limited,Asmodee,Edge Entertainment,Galápagos Jogos,Guillotine Games,Portal Games",1.0,6.0,1.0,6.0,3.0,3.0,14.0,60.0,60.0,"Miniatures,Science Fiction,Zombies","Action Points,Cooperative Game,Dice Rolling,Modular Board,Scenario / Mission / Campaign Game,Variable Player Powers","Category: Dungeon Crawler,Components: Miniatures,Creatures: Zombies,Crowdfunding: Kickstarter,Game: Zombicide,Players: Games with Solitaire Rules",908.0,2309.0,7.83103,1.48511,6.64051,2.3971,Category
242804,Lowlands,2018,859,7.44,6.627,2384,/boardgame/242804/lowlands,https://cf.geekdo-images.com/2uRvcCayqNG38NJQBcESAA__micro/img/C8GrPkKAGayVhXRjwvDcgbUuaGs=/fit-in/64x64/filters:strip_icc()/pic4007841.jpg,143693,124361,234277,227789,73439,245934,242804,Lowlands,2018.0,Strategy Game,"Feuerland Spiele,DiceTree Games,Maldito Games,Z-Man Games,テンデイズゲームズ(TendaysGames)",2.0,4.0,2.0,4.0,3.0,3.0,12.0,50.0,100.0,Farming,"Action Points,Set Collection,Tile Placement,Worker Placement","Animals: Sheep,Components: Meeples (Animal) / Animeeples,Country: Netherlands,Series: Uwe Rosenberg Collection (Feuerland Spiele)",959.0,2791.0,7.40068,1.22378,6.61674,3.0723,Animals
72287,Mr. Jack Pocket,2010,860,6.89,6.627,7960,/boardgame/72287/mr-jack-pocket,https://cf.geekdo-images.com/nd44m6n6ykDCsHVt4wcEcQ__micro/img/xn4TGaCLTDqFQU3Dr4z-I0mAVfU=/fit-in/64x64/filters:strip_icc()/pic1519530.jpg,21763,147151,139030,98778,175117,129622,72287,Mr. Jack Pocket,2010.0,Strategy Game,"Hurrican,hobbity.eu",2.0,2.0,2.0,2.0,2.0,2.0,14.0,15.0,15.0,"Bluffing,Deduction,Murder/Mystery,Post-Napoleonic","Hidden Movement,Map Deformation,Modular Board","Books: Sherlock Holmes,Cities: London (England, UK),Components: 3 x 3 Grids,Country: England,Game: Mr. Jack,Historical Figures: Jack the Ripper,Players: Two Player Only Games,Theme: Mystery / Crime",992.0,8449.0,6.85158,1.21137,6.58308,1.8235,Books
165838,Space Hulk (Fourth Edition),2014,861,7.97,6.626,1643,/boardgame/165838/space-hulk-fourth-edition,https://cf.geekdo-images.com/dNqFlbobhFwXQZhtp6LTng__micro/img/vcWKEDQrCt6T_q21F3hpQ6U7kP0=/fit-in/64x64/filters:strip_icc()/pic2245229.jpg,54625,212445,224597,318472,156776,247104,165838,Space Hulk (Fourth Edition),2014.0,Thematic,Games Workshop Ltd.,2.0,2.0,2.0,2.0,2.0,2.0,12.0,60.0,60.0,"Fighting,Miniatures,Science Fiction","Action Points,Dice Rolling,Grid Movement,Modular Board,Scenario / Mission / Campaign Game,Stat Check Resolution","Category: Dungeon Crawler,Game: Space Hulk,Players: Two Player Only Games,Setting: Warhammer 40,000 Board Games",1020.0,1762.0,7.92961,1.46316,6.57282,2.7222,Category
224,History of the World,1991,862,7.12,6.626,4423,/boardgame/224/history-world,https://cf.geekdo-images.com/2pr-83ghWQUlwXSLuSTCtw__micro/img/Hygn1_ACMcCLve5B6SH2DAVwa-o=/fit-in/64x64/filters:strip_icc()/pic287451.jpg,483,240,71,98,121,103,224,History of the World,1991.0,"War Game,Thematic,Strategy Game","Avalon Hill,Ragnar Brothers,The Avalon Hill Game Co,Compendium Games,Gibsons,Welt der Spiele,Z-Man Games",3.0,6.0,4.0,6.0,6.0,6.0,12.0,135.0,270.0,"Civilization,Ancient,Medieval,Napoleonic,Renaissance,Wargame,World War I","Area Majority / Influence,Dice Rolling,Hand Management","Ancient: Rome,Components: Map (Global Scale),Components: Miniatures",981.0,4536.0,7.11028,1.52302,6.58831,2.7661,Ancient
168917,Smash Up: Pretty Pretty Smash Up,2015,863,7.26,6.626,3332,/boardgame/168917/smash-pretty-pretty-smash,https://cf.geekdo-images.com/qbBlobucRIEbX_PjsrHxKQ__micro/img/05Ih7sfM27MjGOTgcMwENiumKAI=/fit-in/64x64/filters:strip_icc()/pic2302759.jpg,160018,151004,177802,134726,198487,143185,168917,Smash Up: Pretty Pretty Smash Up,2015.0,Strategy Game,"Alderac Entertainment Group,Edge Entertainment,Hobby World,IELLO,Pegasus Spiele,uplay.it edizioni",2.0,2.0,2.0,2.0,2.0,2.0,14.0,45.0,45.0,"Animals,Card Game,Fantasy,Humor","Area Majority / Influence,Hand Management,Variable Player Powers","Creatures: Fairies / Elves / Pixies,Creatures: Unicorns,Game: Smash Up,Players: Two Player Only Games",1013.0,3513.0,7.23436,1.3475,6.57582,2.1556,Creatures
161866,Zombicide Season 3: Rue Morgue,2015,864,7.55,6.625,2547,/boardgame/161866/zombicide-season-3-rue-morgue,https://cf.geekdo-images.com/X23vClLnMupg9qrvfXh4ig__micro/img/1O_ju8CWq99ynNEzU_sBaOL85SE=/fit-in/64x64/filters:strip_icc()/pic4287832.jpg,137988,224710,113924,176189,248065,286751,161866,Zombicide Season 3: Rue Morgue,2015.0,Thematic,"Cool Mini Or Not,Guillotine Games,Asmodee,Asterion Press,Edge Entertainment,Galápagos Jogos,Hobby World",1.0,12.0,1.0,6.0,3.0,3.0,14.0,60.0,60.0,"Horror,Miniatures,Zombies","Action Points,Cooperative Game,Dice Rolling,Hand Management,Modular Board,Team-Based Game,Variable Player Powers","Creatures: Zombies,Crowdfunding: Kickstarter,Game: Zombicide,Players: Games with Solitaire Rules",1025.0,2696.0,7.51045,1.47277,6.57054,2.4872,Creatures
198740,Lovecraft Letter,2017,865,7.23,6.625,3384,/boardgame/198740/lovecraft-letter,https://cf.geekdo-images.com/iRDSJ4wnIjbcZnYYmxrS7w__micro/img/aWdGsD3hdy9aE3XU914pOJSyax4=/fit-in/64x64/filters:strip_icc()/pic3485528.png,223040,207830,196326,271601,293141,244608,198740,Lovecraft Letter,2017.0,Party Game,"Alderac Entertainment Group,Arclight Games,Pegasus Spiele,Switch Games",2.0,6.0,3.0,6.0,4.0,5.0,10.0,5.0,15.0,"Card Game,Deduction,Fantasy,Horror","Hand Management,Player Elimination,Score-and-Reset Game","Container: Book-like,Game: Love Letter,Series: Big in Japan (AEG),Theme: Cthulhu Mythos",901.0,4218.0,7.21183,1.40647,6.64388,1.4217,Container
300877,New York Zoo,2020,866,7.24,6.625,3326,/boardgame/300877/new-york-zoo,https://cf.geekdo-images.com/8vqr1uYik715mqDqy0W9vg__micro/img/YmSds-2izG1rSvhqkZGDCx7YzMA=/fit-in/64x64/filters:strip_icc()/pic5673404.jpg,281259,290236,266524,233867,295486,350184,300877,New York Zoo,2020.0,Family Game,"Feuerland Spiele,Bard Centrum Gier,Capstone Games,Compaya.hu: Gamer Café Kft.,Cranio Creations,Grok Games,Hobby World,Maldito Games,MINDOK,Rozum,Super Meeple,White Goblin Games",1.0,5.0,1.0,4.0,3.0,3.0,10.0,30.0,60.0,"Abstract Strategy,Animals,Puzzle","Automatic Resource Growth,Grid Coverage,Modular Board,Race,Rondel,Tile Placement","Category: Combinatorial,Components: Meeples (Animal) / Animeeples,Components: Polyominoes,Digital Implementations: Tabletopia,Theme: Zoos, Aquaria, Safari Parks",748.0,6183.0,7.14737,1.14668,6.73721,1.9623,Category
178336,World's Fair 1893,2016,867,7.2,6.625,3457,/boardgame/178336/worlds-fair-1893,https://cf.geekdo-images.com/iHERVAfyVClk_eNT6noIlg__micro/img/B7l4IBASLYMVuX9EJ6vPkrb_14M=/fit-in/64x64/filters:strip_icc()/pic2721792.png,174660,244228,300327,270636,183231,200057,178336,World's Fair 1893,2016.0,"Strategy Game,Family Game","Renegade Game Studios,2 Pionki,dlp games,Foxtrot Games,Origames,Portal Games",2.0,4.0,2.0,4.0,4.0,4.0,10.0,35.0,45.0,Post-Napoleonic,"Area Majority / Influence,Open Drafting,Set Collection","Cities: Chicago (Illinois, USA),Crowdfunding: Kickstarter,Misc: Mensa Select",996.0,3773.0,7.15646,1.1699,6.58201,2.0,Cities
210296,DinoGenics,2019,868,7.69,6.625,1890,/boardgame/210296/dinogenics,https://cf.geekdo-images.com/BukgjRWfkGfdLYGkLXExSw__micro/img/qrluFjW-pcvISkI9l11I3F3xwog=/fit-in/64x64/filters:strip_icc()/pic4524562.jpg,221194,191051,265402,195421,170042,231581,210296,DinoGenics,2019.0,Thematic,"Ninth Haven Games,La Boîte de Jeu",1.0,5.0,1.0,5.0,3.0,4.0,14.0,90.0,120.0,"Science Fiction,Territory Building","Dice Rolling,Events,Hand Management,Set Collection,Solo / Solitaire Game,Tile Placement,Turn Order: Stat-Based,Worker Placement","Animals: Dinosaurs,Components: Meeples (Dinosaur) / Dinomeeples,Crowdfunding: Kickstarter,Digital Implementations: TableTop Simulator Mod (TTS),Digital Implementations: Tabletopia",951.0,2252.0,7.61473,1.44361,6.62132,2.9189,Animals
131646,Merchant of Venus (Second Edition),2012,870,7.16,6.624,3676,/boardgame/131646/merchant-venus-second-edition,https://cf.geekdo-images.com/2aHxs1ljNAD2Q2e8q6vW2w__micro/img/Lbu_CLUE8lTNjDIcPtctZ1_YVCQ=/fit-in/64x64/filters:strip_icc()/pic1134632.jpg,25292,72125,27162,63628,37111,48726,131646,Merchant of Venus (Second Edition),2012.0,"Thematic,Strategy Game","Fantasy Flight Games,Arclight Games,Asterion Press,Heidelberger Spieleverlag",1.0,4.0,2.0,4.0,3.0,3.0,14.0,120.0,240.0,"Economic,Exploration,Science Fiction,Space Exploration,Transportation","Commodity Speculation,Dice Rolling,Pick-up and Deliver,Point to Point Movement,Roll / Spin and Move,Variable Set-up","Creatures: Aliens / Extraterrestrials,Occupation: Merchant,Players: Games with Solitaire Rules,Space: Venus",1016.0,3812.0,7.13778,1.47457,6.57436,3.0,Creatures
245643,Luxor,2018,871,7.2,6.623,3558,/boardgame/245643/luxor,https://cf.geekdo-images.com/C9nhhIS2zRuneMt0FBK1zg__micro/img/xwamE84L8a9CASGrYLkV0B4eqJA=/fit-in/64x64/filters:strip_icc()/pic3955965.jpg,269144,171499,219513,6249,209685,191862,245643,Luxor,2018.0,Family Game,"Queen Games,Brädspel.se,Calamity Games,Devir,Piatnik",2.0,4.0,2.0,4.0,3.0,4.0,8.0,45.0,45.0,"Adventure,Ancient","Dice Rolling,Hand Management,Modular Board,Race,Roll / Spin and Move,Set Collection,Track Movement","Ancient: Egypt,Cities: Luxor (Egypt),Components: Wooden pieces & boards,Country: Egypt,Crowdfunding: Kickstarter,Digital Implementations: Board Game Arena,Digital Implementations: TableTop Simulator Mod (TTS),Game: Luxor,Occupation: Adventurer / Explorer,Series: Yellow Wave Box (Queen)",898.0,4281.0,7.19584,1.23305,6.64547,1.9174,Ancient
72225,CO₂,2012,872,7.14,6.622,3769,/boardgame/72225/co,https://cf.geekdo-images.com/7CdjkzPByup72oLWuOg9AA__micro/img/WjQxB1cOqW44I_zOHV8K8XZrcyU=/fit-in/64x64/filters:strip_icc()/pic1350204.jpg,126042,55600,42052,192836,131287,109276,72225,CO₂,2012.0,Strategy Game,"Giochix.it,Lacerta,MYBG Co., Ltd.,Stronghold Games",1.0,5.0,1.0,4.0,4.0,4.0,12.0,120.0,120.0,"Economic,Environmental,Industry / Manufacturing","Area Majority / Influence,Open Drafting,Semi-Cooperative Game,Solo / Solitaire Game,Worker Placement","Players: Games with Solitaire Rules,Theme: Climate Change,Theme: Environmental Protection / Degradation / Pollution",1035.0,3867.0,7.11159,1.49783,6.56648,3.8738,Players
200077,Mint Works,2017,873,7.0,6.622,5500,/boardgame/200077/mint-works,https://cf.geekdo-images.com/v05V4Po1FdP2tbIvWOGp-g__micro/img/GIsD_YgkITZiD1qqIlXpphmJ9CI=/fit-in/64x64/filters:strip_icc()/pic3418969.png,230251,156336,43570,216459,163967,195314,200077,Mint Works,2017.0,Strategy Game,"Five24 Labs,17wanzy (Yihu BG),funbot,Lucky Duck Games,Maldito Games,Pixie Games,Poketto,Raven Distribution,Saikorodo",1.0,4.0,1.0,4.0,1.0,4.0,13.0,10.0,20.0,"Card Game,Industry / Manufacturing","Open Drafting,Ownership,Turn Order: Claim Action,Worker Placement","Containers: Mint Tins,Contests: Mint Tin Design,Crowdfunding: Kickstarter,Crowdfunding: Spieleschmiede,Digital Implementations: Steam,Digital Implementations: Tabletopia,Misc: Self-Referential Games,Players: Games with Solitaire Rules,Series: Mint (Five24 Labs/Poketto),Theme: Business/Management",989.0,6267.0,6.95232,1.21754,6.58458,1.7215,Containers
182340,Star Trek: Frontiers,2016,874,7.88,6.62,1629,/boardgame/182340/star-trek-frontiers,https://cf.geekdo-images.com/c7DbwURIiGQIWKaw4cfT6w__micro/img/bVdutHqa9Ox_eMt9-LBFeTIPPqQ=/fit-in/64x64/filters:strip_icc()/pic3008535.jpg,146652,79127,234669,71721,96848,271896,182340,Star Trek: Frontiers,2016.0,Strategy Game,WizKids (I),1.0,4.0,1.0,3.0,1.0,1.0,14.0,60.0,240.0,"Movies / TV / Radio theme,Science Fiction,Space Exploration","Cooperative Game,Deck, Bag, and Pool Building,Hexagon Grid,Modular Board,Solo / Solitaire Game,Tile Placement,Variable Player Powers","Components: Clix,Players: Games with Solitaire Rules,TV Shows: Star Trek (various)",983.0,1803.0,7.82562,1.48338,6.58731,4.3273,Components
15817,Manila,2005,875,6.98,6.619,5654,/boardgame/15817/manila,https://cf.geekdo-images.com/dU0cm4_NP8QiQqiXP9Jclw__micro/img/fYYoW1uyZvIfBmR5m84nvsG1RXU=/fit-in/64x64/filters:strip_icc()/pic902372.jpg,32125,115,34084,51,117959,199,15817,Manila,2005.0,Family Game,"Zoch Verlag,999 Games,Competo / Marektoy,Devir,Egmont Polska,Gigamic,Korea Boardgames Co., Ltd.,Rio Grande Games,Swan Panasia Co., Ltd.",3.0,5.0,3.0,5.0,4.0,4.0,10.0,60.0,60.0,"Nautical,Pirates,Transportation","Auction/Bidding,Auction: Turn Order Until Pass,Betting and Bluffing,Commodity Speculation,Dice Rolling,Loans,Worker Placement","Admin: Better Description Needed!,Cities: Manila (Philippines),Country: Philippines,Theme: Colonial,Theme: Pirates,Theme: Tropical",977.0,5928.0,6.98069,1.27596,6.59104,2.032,Admin
204027,Cottage Garden,2016,876,6.89,6.619,7504,/boardgame/204027/cottage-garden,https://cf.geekdo-images.com/7Zk5_GsYycmHYD4RN3kIJQ__micro/img/Fhk3gU1dTSbfR1gCezvqz7xgCK0=/fit-in/64x64/filters:strip_icc()/pic3499059.jpg,176396,244228,230080,270970,242574,207336,204027,Cottage Garden,2016.0,Family Game,"Edition Spielwiese,Blackrock Games,Compaya.hu: Gamer Café Kft.,Cranio Creations,Game Harbor,Happy Baobab,Hobby Japan,MINDOK,Pegasus Spiele,Rebel Sp. z o.o.,SD Games,Stronghold Games,White Goblin Games",1.0,4.0,1.0,4.0,3.0,3.0,8.0,60.0,60.0,"Abstract Strategy,Farming,Puzzle","Grid Coverage,Open Drafting,Pattern Building,Tile Placement","Animals: Cats,Components: Polyominoes,Digital Implementations: Steam,Players: Games with Solitaire Rules,Series: Puzzle Trilogy (Uwe Rosenberg),Series: The Great Designers (Stronghold Games),Theme: Flowers,Theme: Gardening,Theme: Nature",985.0,8125.0,6.86614,1.2002,6.58641,1.8941,Animals
285984,Last Bastion,2019,877,7.61,6.618,2102,/boardgame/285984/last-bastion,https://cf.geekdo-images.com/eL5ZK9gerP9D3cld4xXjxQ__micro/img/a9PW_gTpOYt3SwOKHrSGtMPawi0=/fit-in/64x64/filters:strip_icc()/pic4882123.png,276830,217861,293889,201808,285192,339906,285984,Last Bastion,2019.0,Strategy Game,"Repos Production,Asmodee,Gém Klub Kft.,Rebel Sp. z o.o.",1.0,4.0,1.0,4.0,4.0,4.0,14.0,45.0,45.0,"Fantasy,Fighting,Medieval","Cooperative Game,Dice Rolling,Die Icon Resolution,Grid Movement,Modular Board,Move Through Deck,Player Elimination,Solo / Solitaire Game,Square Grid,Variable Player Powers,Variable Set-up","Category: Tower Defense,Components: Miniatures,Game: Ghost Stories,Players: Games with Solitaire Rules",866.0,2949.0,7.50484,1.28481,6.66517,2.525,Category
150999,Valley of the Kings,2014,878,7.04,6.616,4415,/boardgame/150999/valley-kings,https://cf.geekdo-images.com/znCYAtq2-hYk0wqqudGRow__micro/img/Uwz-xTA5NgIaYwf0hMK3Vfut3n0=/fit-in/64x64/filters:strip_icc()/pic1848490.jpg,157809,191977,121408,171011,163968,183840,150999,Valley of the Kings,2014.0,Strategy Game,"Alderac Entertainment Group,BoardBros,Devir,Pegasus Spiele",2.0,4.0,2.0,4.0,2.0,2.0,14.0,45.0,45.0,"Ancient,Card Game,Mythology,Religious","Deck, Bag, and Pool Building,Hand Management,Open Drafting,Set Collection","Cities: Luxor (Egypt),Country: Egypt,Game: Valley of the Kings,Mythology: Egyptian,Series: Pocket Game (AEG)",1001.0,4706.0,7.02146,1.20311,6.57821,2.1818,Cities
254386,Raccoon Tycoon,2018,879,7.38,6.615,2649,/boardgame/254386/raccoon-tycoon,https://cf.geekdo-images.com/W9HX05eyz2zQbwWdrjKUzQ__micro/img/u7176NnNdblBoCYN1G6-Oley0YY=/fit-in/64x64/filters:strip_icc()/pic4161982.jpg,265736,340677,298069,258036,295374,296626,254386,Raccoon Tycoon,2018.0,"Strategy Game,Family Game","Forbidden Games,Arrakis Games,Pendragon Game Studio,Tavern Games",2.0,5.0,2.0,5.0,4.0,4.0,8.0,60.0,90.0,"Animals,Economic","Auction/Bidding,Auction: Turn Order Until Pass,Commodity Speculation,Market,Set Collection","Animals: Raccoons,Crowdfunding: Kickstarter,Digital Implementations: Tabletopia,Game: Raccoon Tycoon,Misc: LongPack Games,Theme: Anthropomorphic Animals",854.0,3755.0,7.31127,1.30962,6.67128,2.1029,Animals
329465,Red Rising,2021,880,7.22,6.615,3596,/boardgame/329465/red-rising,https://cf.geekdo-images.com/V6QEXXgRgz3urOrRVZ_1zA__micro/img/IksJBGQy6SD6oE3B2G2AMux9VSk=/fit-in/64x64/filters:strip_icc()/pic5960554.jpg,328871,283393,169426,216600,199792,258036,329465,Red Rising,2021.0,Strategy Game,"Stonemaier Games,Albi,Corax Games,Delta Vision Publishing,Geekach Games,Ghenos Games,Grok Games,Lavka Games,Ludofy Creative,Maldito Games,Matagot,PHALANX,sternenschimmermeer",1.0,6.0,1.0,4.0,3.0,3.0,14.0,45.0,60.0,"Card Game,Novel-based,Science Fiction","Dice Rolling,End Game Bonuses,Hand Management,Open Drafting,Set Collection,Solo / Solitaire Game,Take That,Variable Player Powers","Card Games: Draw and Discard,Crowdfunding: Spieleschmiede,Digital Implementations: Tabletopia,Organizations: Automa Factory,Players: Games with Solitaire Rules",886.0,6341.0,7.06989,1.47681,6.65538,2.2889,Card Games
230080,Majesty: For the Realm,2017,881,6.98,6.615,5555,/boardgame/230080/majesty-realm,https://cf.geekdo-images.com/BsNE-w6bttGZ-JPLcY95mA__micro/img/c63OLDpHvM32KZ2kR5oCmoPjM8s=/fit-in/64x64/filters:strip_icc()/pic3742410.jpg,176494,148949,204027,156009,176396,157354,230080,Majesty: For the Realm,2017.0,Family Game,"Hans im Glück,999 Games,Arclight Games,Asmodee,Asterion Press,Bard Centrum Gier,Broadway Toys LTD,Devir,Gemblo, Inc.,Hobby World,Mandoo Games,MINDOK,Z-Man Games",2.0,4.0,2.0,4.0,4.0,4.0,7.0,20.0,40.0,"Card Game,Medieval","Auction: Dutch,Open Drafting,Set Collection,Victory Points as a Resource","Admin: Better Description Needed!,Organizations: Forgenext",991.0,6144.0,6.94453,1.14209,6.58348,1.7267,Admin
85897,Thunderstone: Dragonspire,2011,882,7.34,6.615,2667,/boardgame/85897/thunderstone-dragonspire,https://cf.geekdo-images.com/P3leDpredE7MnVMZtd6J0g__micro/img/VI6UB52sb2P8ddtyb_at_OhtsV0=/fit-in/64x64/filters:strip_icc()/pic837358.jpg,140951,142961,116998,53953,152765,95064,85897,Thunderstone: Dragonspire,2011.0,"Thematic,Strategy Game","Alderac Entertainment Group,Arclight Games,Edge Entertainment,Pegasus Spiele,Wargames Club Publishing",1.0,5.0,1.0,4.0,2.0,3.0,12.0,45.0,45.0,"Card Game,Fantasy","Deck, Bag, and Pool Building,Hand Management,Open Drafting","Game: Thunderstone,Players: Games with Solitaire Rules",1064.0,2710.0,7.31956,1.47561,6.54781,2.6942,Game
